t_ms,signed_notional,notional,return,idx,z_flow,z_activity,direction,symbol,date,resolution_ms
1709598844200,-26489.163399999998,26489.163399999998,6.0404255497914505e-05,40884,-10.067901436806313,18.679079258911006,-1,SOLUSDT,2024-03-05,50
1709598845500,-30535.861100000006,31357.175100000004,-5.284075684297562e-05,40910,-11.605955054164076,18.988488690683678,-1,SOLUSDT,2024-03-05,50
1709598858400,-33453.5998,33453.5998,-7.544749797361305e-06,41168,-12.714918187743272,19.107178847524082,-1,SOLUSDT,2024-03-05,50
1709598860250,-31938.751000000007,31938.751000000007,-1.5091378295473135e-05,41205,-12.139160162479845,19.02219208672237,-1,SOLUSDT,2024-03-05,50
1709598864800,-78888.1613,79100.1613,-0.00025660571164021206,41296,-29.98351516451736,20.68546124765526,-1,SOLUSDT,2024-03-05,50
1709598867300,-39388.8552,39388.8552,-5.2871488306571734e-05,41346,-14.970767701264428,19.40671639386963,-1,SOLUSDT,2024-03-05,50
1709598868700,16214.070399999997,16214.070399999997,7.555752005394822e-06,41374,6.162582797033095,17.77886115905657,1,SOLUSDT,2024-03-05,50
1709598875850,24891.504000000004,24891.504000000004,6.042159167396477e-05,41517,9.46066907065363,18.5649880736229,1,SOLUSDT,2024-03-05,50
1709598877800,-95366.99870000001,95366.99870000001,-7.5528986132056275e-06,41556,-36.246729605497315,21.028459716877226,-1,SOLUSDT,2024-03-05,50
1709598882950,-26476.3497,26476.3497,3.0216044722308766e-05,41659,-10.063031253981256,18.678191879189953,-1,SOLUSDT,2024-03-05,50
1709598892400,-49979.934100000006,49979.934100000006,-0.0002494227388218917,41848,-18.996185071547973,19.84346817212317,-1,SOLUSDT,2024-03-05,50
1709598906650,23610.2722,23610.2722,0.0001283110866312498,42133,8.973703314683323,18.468071573764632,1,SOLUSDT,2024-03-05,50
1709598921450,-45697.259900000005,45697.259900000005,-7.547255251871832e-06,42429,-17.368442395025642,19.679170146966644,-1,SOLUSDT,2024-03-05,50
1709598933500,20263.3138,20263.3138,-0.00015090922838556509,42670,7.7016039744568605,18.187711324553664,1,SOLUSDT,2024-03-05,50
1709598943900,-17942.3446,17942.3446,6.0373713303363274e-05,42878,-6.819458744326142,17.964611859160105,-1,SOLUSDT,2024-03-05,50
1709598947950,-24391.2009,24391.2009,-3.773969423814805e-05,42959,-9.270515753115157,18.527750577249886,-1,SOLUSDT,2024-03-05,50
1709598967650,-21903.407100000004,21903.407100000004,-0.0001207410483292648,43353,-8.3249644574673,18.33045003862306,-1,SOLUSDT,2024-03-05,50
1709598981550,-59901.048599999995,59901.048599999995,9.073312370144748e-05,43631,-22.76696489652613,20.17556050249057,-1,SOLUSDT,2024-03-05,50
1709598999700,-16412.5014,16412.5014,-8.311076024725139e-05,43994,-6.238001703996648,17.80116919485545,-1,SOLUSDT,2024-03-05,50
1709599019800,-104322.61850000001,104322.61850000001,7.558836090382215e-06,44396,-39.65054784204876,21.19307560592278,-1,SOLUSDT,2024-03-05,50
1709599021950,-19733.7888,19733.7888,-2.2681651678624348e-05,44439,-7.5003441072492425,18.139148256532994,-1,SOLUSDT,2024-03-05,50
1709599027300,-17608.1856,17608.1856,-2.267719392445855e-05,44546,-6.692452850428347,17.930134026307563,-1,SOLUSDT,2024-03-05,50
1709599051300,94002.47339999999,94002.47339999999,0.0004308992631774089,45026,35.728105969824895,21.00202838330843,1,SOLUSDT,2024-03-05,50
1709599094650,-17054.6051,17054.6051,-4.534907450892689e-05,45893,-6.482050059401057,17.871550751356605,-1,SOLUSDT,2024-03-05,50
1709599129300,-45229.409700000004,45229.409700000004,0.0,46586,-17.1906236534647,19.660296564758394,-1,SOLUSDT,2024-03-05,50
1709599138100,-114591.8406,114591.8406,-0.0010957828574911233,46762,-43.55363509226645,21.365271388595538,-1,SOLUSDT,2024-03-05,50
1709599142250,-21056.3378,21056.3378,-7.565154900213145e-05,46845,-8.003013548948061,18.25811681184113,-1,SOLUSDT,2024-03-05,50
1709599146850,18953.162000000004,23235.809600000008,0.00016644851861435939,46937,7.203646413832113,18.438751138956928,1,SOLUSDT,2024-03-05,50
1709599161350,24736.903299999998,24736.903299999998,2.2690229210198254e-05,47227,9.401909018999401,18.55356167045902,1,SOLUSDT,2024-03-05,50
1709599166350,-74061.3273,74061.3273,-0.0005370508474165092,47327,-28.148950281134688,20.56474212327249,-1,SOLUSDT,2024-03-05,50
1709599183450,21680.252799999995,21680.252799999995,4.538715241775293e-05,47669,8.240148811775764,18.31166941752119,1,SOLUSDT,2024-03-05,50
1709599197400,16040.2268,16040.2268,0.0,47948,6.096508976437479,17.75909178485588,1,SOLUSDT,2024-03-05,50
1709599206200,-23358.325500000003,23358.325500000003,-1.5129508594391439e-05,48124,-8.877944362064662,18.44839582470798,-1,SOLUSDT,2024-03-05,50
1709599224250,51532.06470000001,51532.06470000001,0.00042365509057518125,48485,19.586113022909814,19.899557559138685,1,SOLUSDT,2024-03-05,50
1709599231550,37891.75020000001,37891.75020000001,0.000173731102458774,48631,14.401753672661705,19.33564916809552,1,SOLUSDT,2024-03-05,50
1709599276750,24167.349599999998,24167.349599999998,1.5086141869957714e-05,49535,9.185435194289317,18.51084135557187,1,SOLUSDT,2024-03-05,50
1709599285050,-82058.7143,82058.7143,-0.00024882468167586325,49701,-31.188567004854853,20.7528074407822,-1,SOLUSDT,2024-03-05,50
1709599288850,-26513.255299999993,26513.255299999993,0.0,49777,-10.077058195400861,18.68074651966692,-1,SOLUSDT,2024-03-05,50
1709599295000,18768.4624,18768.4624,0.00032424321541224543,49900,7.133446485652517,18.04716663986094,1,SOLUSDT,2024-03-05,50
1709599297950,19892.574400000005,19892.574400000005,8.294343639381196e-05,49959,7.560694739930388,18.1538460393596,1,SOLUSDT,2024-03-05,50
1709599333000,-25220.460699999996,25220.460699999996,-8.282789497560117e-05,50660,-9.58569769396519,18.589066645968998,-1,SOLUSDT,2024-03-05,50
1709599336700,-45427.926400000004,45427.926400000004,-0.00021848125480072866,50734,-17.266075132961408,19.66832867626467,-1,SOLUSDT,2024-03-05,50
1709599342100,123915.15169999999,124074.42169999998,0.000429567838757805,50842,47.09720405297897,21.511087359698887,1,SOLUSDT,2024-03-05,50
1709599358250,65240.2734,65240.2734,0.0002863494236065023,51165,24.796277344927272,20.33215581994871,1,SOLUSDT,2024-03-05,50
1709599379800,-18779.795800000004,18779.795800000004,-3.0138183573669153e-05,51596,-7.137754041630066,18.048273752540304,-1,SOLUSDT,2024-03-05,50
1709599381450,-17795.2913,17795.2913,-0.00024114362480354146,51629,-6.763567280031837,17.94951899636586,-1,SOLUSDT,2024-03-05,50
1709599387250,17056.0396,18063.9896,0.00016586248530181535,51745,6.4825952787571,17.977003745067776,1,SOLUSDT,2024-03-05,50
1709599407850,-22685.477699999996,43762.865699999995,3.7623546324638824e-05,52157,-8.622210904949439,19.599843702927227,-1,SOLUSDT,2024-03-05,50
1709599410850,39878.862700000005,39878.862700000005,7.522812933746792e-05,52217,15.157007905939821,19.429391298466218,1,SOLUSDT,2024-03-05,50
1709599417650,132982.87050000002,132982.87050000002,0.00037605860940548297,52353,50.54362845515831,21.638258115932853,1,SOLUSDT,2024-03-05,50
1709599420950,19537.7286,24059.6594,7.518825258401307e-06,52419,7.425826285018567,18.50265080513299,1,SOLUSDT,2024-03-05,50
1709599422450,42448.15520000001,42448.15520000001,0.00032318556017685296,52449,16.133534920467042,19.5439020288321,1,SOLUSDT,2024-03-05,50
1709599424200,-64837.346399999995,64837.346399999995,-0.0002480223984449026,52484,-24.643134368647846,20.320793604437416,-1,SOLUSDT,2024-03-05,50
1709599429700,133059.61840000004,133059.61840000004,6.764704779627095e-05,52594,50.57279850787059,21.639316289157318,1,SOLUSDT,2024-03-05,50
1709599431000,161684.9283,161684.9283,0.0001352702024357555,52620,61.452598459243745,21.996685411844943,1,SOLUSDT,2024-03-05,50
1709599432700,47648.522899999974,47648.522899999974,0.00028546531039097545,52654,18.11007108539367,19.75585676588193,1,SOLUSDT,2024-03-05,50
1709599435000,105263.80059999997,105263.80059999997,0.00016522594685763892,52700,40.008268789056324,21.20954788980993,1,SOLUSDT,2024-03-05,50
1709599440900,-103195.18029999999,103195.18029999999,-0.0006008126171135331,52818,-39.22203537820513,21.1731467667241,-1,SOLUSDT,2024-03-05,50
1709599464000,18298.8609,18298.8609,5.2636921805238046e-05,53280,6.95496211658496,18.000695580439878,1,SOLUSDT,2024-03-05,50
1709599502150,-23549.6259,23549.6259,-8.267599657418856e-05,54043,-8.950653097442148,18.463354661528353,-1,SOLUSDT,2024-03-05,50
1709599517550,-26347.8431,26347.8431,-0.00012036591251884943,54351,-10.01418894955502,18.669268661257636,-1,SOLUSDT,2024-03-05,50
1709599519050,60504.57419999999,72384.3402,-8.277989958305199e-05,54381,22.996350633011463,20.522736177373197,1,SOLUSDT,2024-03-05,50
1709599520800,-47819.9386,47819.9386,-0.0004967485651281578,54416,-18.175222118903523,19.762442839234033,-1,SOLUSDT,2024-03-05,50
1709599527100,-21735.7595,21735.7595,-0.00028615966398337633,54542,-8.26124558921051,18.31635884938018,-1,SOLUSDT,2024-03-05,50
1709599535050,-41885.58779999999,41885.58779999999,8.286221148878781e-05,54701,-15.919716422342612,19.519433162411953,-1,SOLUSDT,2024-03-05,50
1709599555650,-38373.4608,38373.4608,5.2710248013454475e-05,55113,-14.584840422840639,19.358817706403922,-1,SOLUSDT,2024-03-05,50
1709599558200,-16574.6658,16574.6658,-0.000294105450235449,55164,-6.299636538253392,17.819200708616485,-1,SOLUSDT,2024-03-05,50
1709599562400,20378.3063,20908.9823,5.2763487678575416e-05,55248,7.745309890664541,18.245237240182053,1,SOLUSDT,2024-03-05,50
1709599568200,-33526.270300000004,33526.270300000004,-7.5366753460315294e-06,55364,-12.74253851762366,19.111158503878354,-1,SOLUSDT,2024-03-05,50
1709599601200,-27363.9662,27363.9662,-0.0001806807150837031,56024,-10.4003931895297,18.738668219831208,-1,SOLUSDT,2024-03-05,50
1709599610250,-51605.8965,56705.454900000004,-0.0004067520902122368,56205,-19.614174735319423,20.075012230572412,-1,SOLUSDT,2024-03-05,50
1709599627250,38552.859800000006,38552.859800000006,-2.25822841990464e-05,56545,14.653025718940313,19.367371900015232,1,SOLUSDT,2024-03-05,50
1709599633850,-43026.168999999994,43026.168999999994,-0.0003311806620764912,56677,-16.353224228114776,19.568707273305485,-1,SOLUSDT,2024-03-05,50
1709599644150,24202.32410000001,24202.32410000001,5.278417682408332e-05,56883,9.198728170495643,18.5134935477971,1,SOLUSDT,2024-03-05,50
1709599652250,36545.5067,36545.5067,0.00017331479661919502,57045,13.890078514663273,19.26930336314289,1,SOLUSDT,2024-03-05,50
1709599692250,55542.41019999999,55542.41019999999,0.0002338466655444904,57845,21.11035003303523,20.037004613424987,1,SOLUSDT,2024-03-05,50
1709599707450,16113.823999999997,16113.823999999997,7.546343984365933e-06,58149,6.124481522962859,17.767487232666895,1,SOLUSDT,2024-03-05,50
1709599715600,-25427.1256,26222.1256,-7.546885026776806e-05,58312,-9.664246110622527,18.660496899142817,-1,SOLUSDT,2024-03-05,50
1709599717050,-17886.5535,17886.5535,-0.00017360128357601923,58341,-6.798253873210772,17.958900333880255,-1,SOLUSDT,2024-03-05,50
1709599733050,-21129.245799999997,21129.245799999997,-0.00025682668117088525,58661,-8.030724146933752,18.264456026943765,-1,SOLUSDT,2024-03-05,50
1709599736600,-35558.0261,35743.298899999994,-3.778161471501562e-05,58732,-13.51476060818842,19.22859663792579,-1,SOLUSDT,2024-03-05,50
1709599740200,28414.076699999998,29419.9139,0.00021156345471329274,58804,10.799515232461241,18.87153184327393,1,SOLUSDT,2024-03-05,50
1709599741850,-21197.708,21197.708,-3.0211024005133424e-05,58837,-8.056745002003373,18.270388806573916,-1,SOLUSDT,2024-03-05,50
1709599743750,22356.2796,22356.2796,7.554952838439988e-06,58875,8.497090531235264,18.36798255369653,1,SOLUSDT,2024-03-05,50
1709599745600,113692.59959999997,113692.59959999997,0.0001964057749601622,58912,43.21185496054906,21.350822223536007,1,SOLUSDT,2024-03-05,50
1709599752400,23619.689,23619.689,0.0,59048,8.977282416552962,18.468802901249497,1,SOLUSDT,2024-03-05,50
1709599754100,-30774.13870000001,31091.52670000001,-0.0003856376490620761,59082,-11.696518706748092,18.972885370414723,-1,SOLUSDT,2024-03-05,50
1709599755800,20680.780899999998,20680.780899999998,9.831391641323961e-05,59116,7.86027329716976,18.225111129685132,1,SOLUSDT,2024-03-05,50
1709599757050,38938.967500000006,38938.967500000006,9.076194660284642e-05,59141,14.79977607903632,19.38564825008077,1,SOLUSDT,2024-03-05,50
1709599758300,-66097.2026,66097.2026,-0.00022690315114548554,59166,-25.121975767094934,20.356088996646864,-1,SOLUSDT,2024-03-05,50
1709599785750,40605.081600000005,40605.081600000005,0.0,59715,15.43302644968688,19.462489455474135,1,SOLUSDT,2024-03-05,50
1709599787300,-18691.070700000004,18691.070700000004,-3.782591756706921e-05,59746,-7.104031739861532,18.03958865070091,-1,SOLUSDT,2024-03-05,50
1709599790300,30825.959300000002,30825.959300000002,0.00013617072804272823,59806,11.71621448518087,18.957152984027967,1,SOLUSDT,2024-03-05,50
1709599792900,19329.5063,19329.5063,2.2690915693068803e-05,59858,7.3466859376361695,18.101185839103138,1,SOLUSDT,2024-03-05,50
1709599794450,38254.1428,39259.0832,3.0250778960017044e-05,59889,14.539490486887702,19.400663995198627,1,SOLUSDT,2024-03-05,50
1709599796350,-96520.16570000004,169974.72830000008,-0.0001512802090548604,59927,-36.68502097472108,22.08838846046201,-1,SOLUSDT,2024-03-05,50
1709599802950,18649.182600000007,18649.182600000007,9.07894140160792e-05,60059,7.088111068611679,18.035473982262445,1,SOLUSDT,2024-03-05,50
1709599804900,19548.534600000003,19548.534600000003,0.0,60098,7.429933388790903,18.121850231285844,1,SOLUSDT,2024-03-05,50
1709599807650,66255.9344,66255.9344,0.000264681306348713,60153,25.182305951674746,20.360488137519244,1,SOLUSDT,2024-03-05,50
1709599810550,52417.4121,52417.4121,0.0,60211,19.92261252747826,19.93079950503787,1,SOLUSDT,2024-03-05,50
1709599814050,27193.647100000002,27193.647100000002,2.2659893876841863e-05,60281,10.335658947616816,18.727217362524375,1,SOLUSDT,2024-03-05,50
1709599838850,16161.341,29408.146999999997,-7.548964470416308e-06,60777,6.142541605319886,18.870798162239883,1,SOLUSDT,2024-03-05,50
1709599840700,88000.79120000002,91523.37600000002,-3.020372412176897e-05,60814,33.447009208398505,20.953010466334923,1,SOLUSDT,2024-03-05,50
1709599865400,-33068.8134,33068.8134,2.267959403567943e-05,61308,-12.568670022373748,19.085961649643682,-1,SOLUSDT,2024-03-05,50
1709599886350,-24863.5655,24863.5655,-0.00011341940618248003,61727,-9.45005031082174,18.562928426313135,-1,SOLUSDT,2024-03-05,50
1709599894250,-177477.11459999997,177477.11459999997,-0.00031005290053354173,61885,-67.45483313684336,22.167604720204384,-1,SOLUSDT,2024-03-05,50
1709599923550,16908.5158,16908.5158,3.7820481308514786e-05,62471,6.426524988595233,17.855773460077398,1,SOLUSDT,2024-03-05,50
1709599972000,-17584.9143,17584.9143,-0.00012857504829799637,63440,-6.683607982390486,17.92770862823592,-1,SOLUSDT,2024-03-05,50
1709599974400,24809.737299999997,24809.737299999997,9.07420431186523e-05,63488,9.429591491343858,18.558953637797572,1,SOLUSDT,2024-03-05,50
1709599990900,-28993.686899999997,28993.686899999997,-3.783593581996314e-05,63818,-11.019811293807125,18.84476702254504,-1,SOLUSDT,2024-03-05,50
1709599994600,19895.7763,19895.7763,1.5138784810631023e-05,63892,7.561911706020395,18.154141210926166,1,SOLUSDT,2024-03-05,50
1709599995600,-282406.3852000002,283410.58840000007,-3.027321577420139e-05,63912,-107.33595502371959,23.02604379847372,-1,SOLUSDT,2024-03-05,50
1709599997050,-66050.88639999999,66050.88639999999,0.00014382335488960507,63941,-25.104372080278324,20.354803384401244,-1,SOLUSDT,2024-03-05,50
1709600003400,19406.2291,19406.2291,0.0003028009107159946,64068,7.375846450434992,18.10845083386646,1,SOLUSDT,2024-03-05,50
1709600005500,-25111.6293,25111.6293,-0.00024968316849083294,64110,-9.544333465435814,18.581135477162885,-1,SOLUSDT,2024-03-05,50
1709600087450,-140452.1027,140452.1027,-0.0005298574807373058,65749,-53.38250609212512,21.73848201604647,-1,SOLUSDT,2024-03-05,50
1709600098650,19174.1755,19174.1755,0.00012865483816693057,65973,7.287648392324328,18.086388635853066,1,SOLUSDT,2024-03-05,50
1709600112350,35512.989499999996,35512.989499999996,6.055376419222824e-05,66247,13.497643266919388,19.216741071405348,1,SOLUSDT,2024-03-05,50
1709600113750,23543.9939,23543.9939,3.0275277967284353e-05,66275,8.948512508098656,18.462916002923052,1,SOLUSDT,2024-03-05,50
1709600136150,74393.4323,74393.4323,6.049286564113743e-05,66723,28.275175498450178,20.572947918664045,1,SOLUSDT,2024-03-05,50
1709600148450,-522283.6012,554884.9228000002,-0.00046980019201470213,66969,-198.5075836310427,24.258282426360076,-1,SOLUSDT,2024-03-05,50
