idx,t_ms,kind,direction,score,spread,depth,imbalance,signed_flow
42057,1704067242095,top_depth,-1,21.838208847570183,0.09999999999854481,25.319,-0.9956554366285796,0.0
43081,1704067243119,bbo_imbalance,1,6.863860903933683,0.09999999999854481,8.576,0.21338619402982587,0.0
44309,1704067244347,bbo_imbalance,-1,7.460143308790647,0.09999999999854481,9.341999999999999,-0.11025476343394243,0.0
44867,1704067244905,top_depth,-1,15.069802645428863,0.09999999999854481,12.280000000000001,-0.9447882736155582,0.0
47445,1704067247483,bbo_imbalance,1,6.047465748090783,0.09999999999854481,10.83,0.260387811634325,0.0
48695,1704067248733,top_depth,1,20.656861865530487,0.10000000000582077,0.897,0.6878483834997906,0.0
48797,1704067248835,top_depth,-1,22.304644740847845,0.10000000000582077,45.949,0.9941674465167687,0.0
48903,1704067248941,top_depth,1,36.37328124774615,0.09999999999854481,0.604,0.9900662251639237,0.0
49147,1704067249185,top_depth,1,20.49847709180069,0.09999999999854481,8.101,0.9582767559559365,21288.5617
50595,1704067250633,trade_flow,1,61.48950084388223,0.09999999999854481,11.594000000000001,0.3061928583749951,777794.7402
52596,1704067252634,bbo_imbalance,1,9.534367693143228,0.09999999999854481,8.626,0.3208903315557245,62179.9789
53838,1704067253876,bbo_imbalance,1,7.183661674817321,0.09999999999854481,8.079,0.8046787968807024,0.0
54072,1704067254110,trade_flow,1,91.18327582426895,0.09999999999854481,8.191,0.8080820412647041,1153398.0819
54201,1704067254239,top_depth,1,38.74324056841864,0.5999999999985448,1.542,-0.9636835278852375,0.0
54643,1704067254681,top_depth,-1,8.113950243185302,0.09999999999854481,17.794,-0.5917725075867939,0.0
55933,1704067255971,bbo_imbalance,-1,26.055022631146876,0.09999999999854481,1.98,-0.9919191919186909,0.0
58181,1704067258219,bbo_imbalance,-1,6.634369324231988,0.09999999999854481,17.092,-0.5129885326468224,0.0
59195,1704067259233,trade_flow,1,24.424001472691504,0.09999999999854481,13.951,-0.22141781951113024,308944.77300000004
60104,1704067260142,bbo_imbalance,-1,6.932785591279688,0.09999999999854481,14.381,0.3159029274737281,0.0
60915,1704067260953,bbo_imbalance,-1,7.680325516541026,0.09999999999854481,15.788,0.13769951862172927,-5926.452000000001
64855,1704067264893,bbo_imbalance,-1,34.56650666449395,0.09999999999854481,1.311,-0.1746758199846112,0.0
65063,1704067265101,top_depth,1,25.886465541251106,0.10000000000582077,0.107,0.943925233636038,0.0
65937,1704067265975,top_depth,-1,13.939313159540939,0.09999999999854481,20.914,0.9468298747250192,0.0
66275,1704067266313,top_depth,1,14.301127917877817,0.09999999999854481,3.144,0.985368956742689,0.0
66725,1704067266763,bbo_imbalance,-1,6.782745175101789,0.09999999999854481,18.052,0.6723908708176008,-3471.5602
67261,1704067267299,bbo_imbalance,-1,9.848766655089051,0.09999999999854481,16.625,0.4529924812029803,0.0
68045,1704067268083,top_depth,-1,14.386859125676516,0.09999999999854481,18.142999999999997,0.9671498649616402,0.0
68233,1704067268271,top_depth,1,16.393550616693513,0.09999999999854481,9.099,0.7252445323661144,3132.901
68477,1704067268515,bbo_imbalance,-1,7.689006378866605,0.09999999999854481,22.651000000000003,0.62818418612862,0.0
68590,1704067268628,bbo_imbalance,-1,6.0175982654906,0.09999999999854481,20.43,0.6851688693098049,0.0
69069,1704067269107,top_depth,1,25.02334117798963,0.09999999999854481,1.4009999999999998,0.9871520342605374,0.0
69247,1704067269285,top_depth,1,19.33311389426584,0.09999999999854481,5.151,0.36866627839247357,2116.88
69406,1704067269444,top_depth,1,6.248206670074643,0.09999999999854481,24.275,0.8735324407826623,0.0
69842,1704067269880,top_depth,1,29.195108933753417,0.3000000000029104,2.4139999999999997,0.9884009942000878,846.7660000000001
70094,1704067270132,bbo_imbalance,-1,36.738241556730635,0.09999999999854481,2.026,-0.25863770977282396,23371.1283
70307,1704067270345,bbo_imbalance,-1,20.498443738214398,0.09999999999854481,10.501999999999999,0.2898495524661693,254.03910000000002
70552,1704067270590,top_depth,-1,6.94858704565045,0.09999999999854481,25.819,0.7046361206862891,0.0
70862,1704067270900,bbo_imbalance,-1,6.650172491875641,0.09999999999854481,24.249,0.3656645634871391,0.0
73172,1704067273210,bbo_imbalance,-1,34.759723349658394,0.10000000000582077,0.921,-0.4549402823013519,0.0
74010,1704067274048,top_depth,1,16.68561795173654,0.09999999999854481,3.306,0.4519056261341645,36033.025
74275,1704067274313,trade_flow,1,25.65823436894768,0.10000000000582077,3.526,0.3613159387406803,324556.8668
74648,1704067274686,bbo_imbalance,-1,10.048609638098387,0.10000000000582077,11.911999999999999,-0.15580926796506422,0.0
74758,1704067274796,trade_flow,1,22.51609691580414,0.10000000000582077,4.454000000000001,0.6578356533451598,284811.25249999994
75244,1704067275282,top_depth,1,18.326135470460788,0.10000000000582077,1.965,0.6804071246815875,147151.10229999997
76552,1704067276590,bbo_imbalance,-1,31.360910274807356,0.09999999999854481,3.324,-0.9855595667867071,-19140.1385
76753,1704067276791,top_depth,-1,14.808249808076905,0.09999999999854481,32.014,-0.8625601299431228,0.0
77276,1704067277314,trade_flow,1,7.542025782506951,0.09999999999854481,17.334999999999997,-0.9186616671473369,95400.8067
80356,1704067280394,top_depth,-1,6.094181110300702,0.09999999999854481,21.842999999999996,-0.5814677471043089,0.0
81525,1704067281563,top_depth,1,21.07389333397501,0.10000000000582077,6.246,-0.9843099583732012,0.0
82115,1704067282153,top_depth,-1,9.062805814245477,0.10000000000582077,23.01,-0.8526727509777987,0.0
82705,1704067282743,top_depth,1,33.391578901933784,0.09999999999854481,0.924,-0.6839826839819437,-102255.2055
82810,1704067282848,top_depth,-1,17.625755094884976,0.09999999999854481,40.046,-0.9986515507166508,0.0
82974,1704067283012,top_depth,-1,25.23694266182706,0.09999999999854481,46.458,-0.9355116449265803,0.0
83347,1704067283385,trade_flow,1,23.42874131889011,0.09999999999854481,10.979,-0.8686583477547255,296355.5
83459,1704067283497,bbo_imbalance,1,16.077880273768464,0.09999999999854481,6.771,0.5944469059222279,139668.1135
83954,1704067283992,bbo_imbalance,-1,7.1601599279494845,0.09999999999854481,9.751999999999999,0.027686628383918457,0.0
84297,1704067284335,bbo_imbalance,-1,6.566965157367914,0.09999999999854481,8.503,-0.282841350111692,0.0
85760,1704067285798,bbo_imbalance,-1,8.90612559067937,0.09999999999854481,9.955,-0.5306880964338995,0.0
86816,1704067286854,bbo_imbalance,1,7.1027699409709815,0.09999999999854481,10.118,-0.3127100217433966,0.0
87228,1704067287266,bbo_imbalance,-1,6.560289488128399,0.09999999999854481,14.425,-0.19584055459270738,0.0
87450,1704067287488,bbo_imbalance,-1,6.5355273104812595,0.09999999999854481,11.629999999999999,-0.5124677558039112,0.0
88089,1704067288127,bbo_imbalance,1,6.56716792247644,0.09999999999854481,13.556000000000001,-0.24889347890231267,0.0
88306,1704067288344,trade_flow,1,14.234633832748523,0.09999999999854481,13.77,-0.2614379084967131,180057.13450000001
88930,1704067288968,bbo_imbalance,1,9.377558071071203,0.09999999999854481,8.154,0.36767230806961393,0.0
89264,1704067289302,bbo_imbalance,1,13.361971333942124,0.09999999999854481,6.050000000000001,0.89322314049572,0.0
89372,1704067289410,top_depth,1,30.749895244678967,0.09999999999854481,0.5429999999999999,0.7384898710851963,4445.353499999999
91261,1704067291299,top_depth,1,23.134348463781016,0.09999999999854481,7.709999999999999,0.7540856031127428,0.0
91831,1704067291869,bbo_imbalance,-1,6.056725056425229,0.09999999999854481,29.407,0.7319685789097586,0.0
92496,1704067292534,top_depth,1,31.902180800346226,0.10000000000582077,4.417999999999999,0.9162516976005171,39165.70250000001
93026,1704067293064,top_depth,1,23.717030062548442,0.10000000000582077,3.966,0.8951084215832336,36075.1728
93492,1704067293530,top_depth,1,23.087850181585118,0.09999999999854481,5.374,0.7882396724970621,7917.927300000001
93762,1704067293800,bbo_imbalance,-1,8.122340187498178,0.09999999999854481,22.088,0.678105758783019,0.0
93884,1704067293922,bbo_imbalance,-1,8.267277584206507,0.09999999999854481,21.891000000000002,0.6910145721985889,0.0
95300,1704067295338,top_depth,1,25.35900065259131,0.09999999999854481,2.415,0.6496894409935198,14143.214
95573,1704067295611,bbo_imbalance,-1,7.763614537431173,0.09999999999854481,14.25,0.4567017543859328,0.0
96370,1704067296408,bbo_imbalance,-1,17.632424746383453,0.09999999999854481,4.566,0.4266316250546591,16599.9064
96884,1704067296922,bbo_imbalance,-1,8.16340784124599,0.09999999999854481,15.797999999999998,0.12533232054689672,0.0
97303,1704067297341,bbo_imbalance,-1,6.084388122029626,0.09999999999854481,13.692,0.054484370435286734,-3472.4212
98058,1704067298096,top_depth,1,13.265088067700326,0.19999999999708962,1.614,-0.9925650557614667,0.0
102789,1704067302827,bbo_imbalance,1,7.366761006981977,0.09999999999854481,9.961,-0.5944182311012353,0.0
103985,1704067304023,bbo_imbalance,1,6.9446826603811385,0.09999999999854481,9.4,-0.5370212765956875,0.0
104161,1704067304199,bbo_imbalance,1,6.996601368519785,0.09999999999854481,9.364,-0.5121742844937514,2879.5212
104368,1704067304406,top_depth,-1,9.918664820913838,0.10000000000582077,9.068,-0.984340538156045,0.0
104976,1704067305014,top_depth,-1,11.458920418653168,0.10000000000582077,23.616,-0.808350271002676,0.0
106147,1704067306185,trade_flow,1,9.246342616953976,0.10000000000582077,14.077,-0.4703416921218676,116959.0996
107146,1704067307184,bbo_imbalance,1,6.540129589350012,0.10000000000582077,10.424000000000001,-0.6293169608594945,1100.9908
107740,1704067307778,bbo_imbalance,1,8.41589747472441,0.10000000000582077,9.756,-0.5375153751536964,0.0
108703,1704067308741,bbo_imbalance,1,10.031047486903873,0.10000000000582077,8.516,0.6474870831375472,0.0
110521,1704067310559,trade_flow,1,46.786907747994675,0.10000000000582077,13.184999999999999,0.8715206674250382,591818.2821000001
110832,1704067310870,trade_flow,-1,6.452020015584085,0.09999999999854481,11.843,0.29781305412477427,-81613.0748
110974,1704067311012,bbo_imbalance,1,6.578152833031853,0.09999999999854481,13.797,0.3160832064941425,0.0
111987,1704067312025,trade_flow,1,16.831545625996245,0.09999999999854481,9.26,0.37365010799132037,212906.0649
112097,1704067312135,bbo_imbalance,-1,7.2178075496627905,0.09999999999854481,9.327,0.7538329580786155,0.0
113176,1704067313214,bbo_imbalance,-1,6.084851850910487,0.09999999999854481,10.948,0.6054073803433864,-974.1052
113355,1704067313393,bbo_imbalance,-1,6.765990875156078,0.09999999999854481,10.347,0.6008504880641152,-21176.2
114164,1704067314202,bbo_imbalance,-1,38.001199204539674,0.09999999999854481,8.697,-0.3050477176037364,0.0
114480,1704067314518,top_depth,-1,6.5489924330294,0.09999999999854481,29.448,0.6955990220048665,50527.2483
114925,1704067314963,trade_flow,1,10.53367434097361,0.09999999999854481,28.697,0.69669303411504,133242.85259999998
117539,1704067317577,bbo_imbalance,-1,6.411439343410806,0.09999999999854481,14.748,0.4983726606997221,0.0
118469,1704067318507,top_depth,1,22.878607911703543,1.0,2.064,-0.9922480620150231,0.0
119457,1704067319495,top_depth,1,20.020416627974047,0.09999999999854481,5.021,-0.8378809002189129,0.0
120363,1704067320401,top_depth,-1,23.99747282704249,0.10000000000582077,31.243000000000002,-0.9709374899977284,0.0
122041,1704067322079,top_depth,1,33.773736658731366,0.10000000000582077,1.7510000000000001,-0.9908623643626551,0.0
122509,1704067322547,top_depth,-1,24.988467466342705,0.10000000000582077,35.057,-0.9930969563852868,0.0
123043,1704067323081,top_depth,1,8.346441654164824,0.10000000000582077,13.294,-0.4590040619828149,0.0
124560,1704067324598,bbo_imbalance,-1,15.54123493258782,0.09999999999854481,2.4019999999999997,-0.975020815986272,0.0
125587,1704067325625,bbo_imbalance,1,6.140050440238028,0.09999999999854481,13.849,-0.4406816376633374,0.0
127738,1704067327776,bbo_imbalance,1,6.599363603813459,0.09999999999854481,8.709999999999999,0.2987370838116764,0.0
128960,1704067328998,top_depth,-1,22.650475714679885,0.09999999999854481,21.854,0.9894756108721064,0.0
131961,1704067331999,bbo_imbalance,1,8.606762310823555,0.09999999999854481,13.986,0.9438009438008762,0.0
132517,1704067332555,top_depth,1,20.219487398625265,0.09999999999854481,0.48,0.9874999999979427,7623.0
132617,1704067332655,trade_flow,1,166.22710326556268,0.09999999999854481,12.643,0.950486435181448,2102644.5949999997
132812,1704067332850,top_depth,1,25.813811975319997,0.5,1.431,-0.9972047519210361,-1821.8863999999999
132966,1704067333004,trade_flow,-1,21.22493458659036,0.09999999999854481,21.829,-0.4960831920839024,-268479.0453
133096,1704067333134,bbo_imbalance,1,34.64994814720658,0.09999999999854481,2.659,0.1297480255734751,-137763.7216
133316,1704067333354,top_depth,-1,15.148268496634453,0.09999999999854481,21.79,-0.7612666360715576,0.0
134187,1704067334225,top_depth,1,23.250594169270773,0.09999999999854481,0.733,-0.9863574351964716,-10801.800000000001
134652,1704067334690,top_depth,1,31.707469243650877,0.09999999999854481,1.4829999999999999,-0.7599460552928119,-8471.681
137686,1704067337724,trade_flow,1,6.2418336930252725,0.09999999999854481,14.519,-0.4436255940491464,78954.38
139377,1704067339415,top_depth,1,25.781844406310316,0.09999999999854481,2.218,-0.9819657348958601,0.0
139807,1704067339845,top_depth,1,25.19480359358703,0.09999999999854481,0.10400000000000001,-0.9230769230680472,0.0
141230,1704067341268,bbo_imbalance,1,6.316333423672578,0.09999999999854481,18.286,-0.5564913048233318,0.0
141846,1704067341884,bbo_imbalance,1,6.2267816149650175,0.09999999999854481,15.259,-0.25552133167309427,0.0
143768,1704067343806,bbo_imbalance,-1,9.025687404315628,0.09999999999854481,9.253,-0.19766562196042392,0.0
144513,1704067344551,bbo_imbalance,1,9.253539341176086,0.09999999999854481,9.247,0.3303774197036519,30534.422099999996
145262,1704067345300,bbo_imbalance,1,17.328750766273888,0.09999999999854481,4.522,0.8359133126933135,0.0
145427,1704067345465,bbo_imbalance,-1,7.971402241241061,0.09999999999854481,8.094,0.6466518408697002,0.0
145659,1704067345697,bbo_imbalance,1,6.078154682017573,0.09999999999854481,7.539,0.6585754078789416,10036.973699999999
146126,1704067346164,bbo_imbalance,-1,7.740455654391013,0.09999999999854481,8.359,0.6595286517525231,0.0
146297,1704067346335,bbo_imbalance,1,8.085205355610167,0.09999999999854481,6.913,0.913496311297423,0.0
146767,1704067346805,top_depth,1,67.92381878898586,0.09999999999854481,1.5039999999999998,0.9960106382972101,0.0
147642,1704067347680,top_depth,1,30.021906514049338,0.10000000000582077,4.582,0.7389786119596816,0.0
147960,1704067347998,top_depth,-1,24.995732822935814,0.10000000000582077,37.857,0.9211242306574496,0.0
149810,1704067349848,trade_flow,1,9.351666891144639,0.10000000000582077,18.055,0.6240376626972792,118291.37040000001
155634,1704067355672,bbo_imbalance,1,6.142902695748069,0.10000000000582077,15.374,0.18238584623388954,0.0
158639,1704067358677,bbo_imbalance,1,6.364878540030034,0.10000000000582077,11.145,0.24970838941227014,0.0
158749,1704067358787,bbo_imbalance,1,16.965102272286348,0.10000000000582077,8.007,0.915823654302371,0.0
159025,1704067359063,top_depth,-1,19.64843037040681,0.09999999999854481,23.198999999999998,0.9968102073364803,0.0
159252,1704067359290,bbo_imbalance,-1,27.565043487500006,0.09999999999854481,1.334,0.10344827586199142,0.0
161007,1704067361045,bbo_imbalance,-1,8.723907253558245,0.09999999999854481,10.926,-0.725791689547801,0.0
161492,1704067361530,bbo_imbalance,1,9.088560131281236,0.09999999999854481,15.441,-0.20380804352048418,0.0
162031,1704067362069,bbo_imbalance,1,8.648727031944324,0.09999999999854481,12.816,-0.4083957553058358,0.0
162146,1704067362184,trade_flow,1,6.101551618554855,0.09999999999854481,8.922,-0.20757677650748618,77179.92
162700,1704067362738,bbo_imbalance,1,29.096769923025967,0.09999999999854481,0.023,-0.0434782608676749,0.0
162855,1704067362893,top_depth,1,21.87017641657987,0.19999999999708962,2.669,-0.9977519670284758,0.0
162982,1704067363020,top_depth,-1,10.848630464831926,0.10000000000582077,29.008,-0.9238830667401778,0.0
165270,1704067365308,bbo_imbalance,1,6.814694711525416,0.10000000000582077,15.556999999999999,-0.20897345246511484,0.0
165439,1704067365477,top_depth,1,23.40752587168196,0.09999999999854481,1.546,-0.7464424320823115,0.0
165641,1704067365679,top_depth,-1,14.176163784476326,0.09999999999854481,23.782,-0.8080060549995455,0.0
166082,1704067366120,bbo_imbalance,1,9.882352435387606,0.09999999999854481,5.927,-0.21950396490632365,0.0
168177,1704067368215,bbo_imbalance,-1,9.715533959336966,0.09999999999854481,5.507,0.25839840203372827,0.0
169206,1704067369244,top_depth,1,19.764676075896578,0.09999999999854481,0.9390000000000001,0.9936102236411144,0.0
169675,1704067369713,top_depth,-1,25.113431599744196,0.09999999999854481,26.631,0.9149862941684159,0.0
169777,1704067369815,top_depth,-1,14.20667828216739,0.09999999999854481,15.848,0.931726400807614,0.0
170774,1704067370812,trade_flow,-1,6.706880612514295,0.09999999999854481,11.559999999999999,0.5217993079584324,-84836.8647
171000,1704067371038,top_depth,-1,6.097087252937955,0.09999999999854481,16.178,0.4917789590802021,0.0
172515,1704067372553,bbo_imbalance,-1,6.773992991031787,0.09999999999854481,9.099,0.7606330365973446,0.0
172871,1704067372909,bbo_imbalance,1,6.859736489672011,0.09999999999854481,7.995,0.9804878048779261,0.0
173350,1704067373388,bbo_imbalance,-1,6.266797859456888,0.09999999999854481,9.834,0.7785234899328066,0.0
173710,1704067373748,bbo_imbalance,-1,6.717094207807697,0.09999999999854481,13.13,0.14623000761613508,0.0
176244,1704067376282,bbo_imbalance,1,11.26498667191986,0.09999999999854481,7.438000000000001,0.6622748050550332,0.0
176405,1704067376443,top_depth,1,19.950669204680192,0.09999999999854481,4.992,0.763621794871642,0.0
176524,1704067376562,top_depth,-1,17.316250904018492,0.09999999999854481,36.295,0.9678192588510546,0.0
177440,1704067377478,top_depth,1,22.271224100519543,0.6999999999970896,2.423,0.9810152703256371,74673.45989999999
179711,1704067379749,top_depth,1,13.263634996381704,0.09999999999854481,5.7,0.6666666666665496,635.4022
180434,1704067380472,top_depth,1,34.846103291874414,0.09999999999854481,0.531,0.6986817325787219,0.0
180690,1704067380728,top_depth,-1,7.410663724972249,0.09999999999854481,19.288,0.9802986312732797,0.0
182594,1704067382632,bbo_imbalance,-1,35.163510435839214,0.09999999999854481,3.665,-0.1787175989085461,0.0
184318,1704067384356,top_depth,1,31.9138053708952,0.10000000000582077,1.79,0.3407821229048375,64054.001899999996
185053,1704067385091,top_depth,-1,26.44299185628333,0.09999999999854481,34.22,0.9931618936294275,0.0
185387,1704067385425,top_depth,1,33.833312582794875,0.19999999999708962,1.367,0.9941477688361418,0.0
185701,1704067385739,top_depth,-1,13.058751940455998,0.10000000000582077,27.059,0.9561698510661534,0.0
185947,1704067385985,bbo_imbalance,-1,7.305382428220624,0.10000000000582077,11.776,-0.5682744565216908,0.0
188518,1704067388556,top_depth,1,13.077641867598087,0.09999999999854481,20.661,0.9469531968442501,0.0
188723,1704067388761,top_depth,1,23.916100833199657,0.09999999999854481,1.311,0.906941266208309,16862.3795
189753,1704067389791,top_depth,-1,8.14301166955774,0.09999999999854481,24.233,0.9918293236495279,5423.168
190342,1704067390380,top_depth,1,19.76031686194071,0.09999999999854481,4.63,0.6907127429804124,35166.343
190984,1704067391022,top_depth,-1,16.413893615154223,0.09999999999854481,19.585,0.9694664283890239,0.0
191200,1704067391238,top_depth,1,18.00064749508946,0.09999999999854481,3.918,0.9979581419088825,9024.789799999999
191301,1704067391339,top_depth,-1,19.423204316020406,0.09999999999854481,28.588,0.9592836155029747,0.0
192446,1704067392484,top_depth,1,25.44473186039001,0.09999999999854481,2.411,0.9908751555367105,265283.30039999995
192583,1704067392621,top_depth,-1,20.62053508256494,0.09999999999854481,17.052,0.9459300961763464,0.0
192963,1704067393001,bbo_imbalance,-1,29.35646708210972,0.09999999999854481,1.6400000000000001,-0.07682926829263607,0.0
193963,1704067394001,trade_flow,1,6.291104745806739,0.09999999999854481,13.591000000000001,0.7713192553895393,79577.62079999999
194201,1704067394239,top_depth,1,8.87100040018737,0.09999999999854481,7.971,0.8012796386901517,0.0
194304,1704067394342,top_depth,1,14.583023753690489,0.10000000000582077,5.641,0.46002481829454717,0.0
194419,1704067394457,top_depth,-1,13.041315084632537,0.10000000000582077,20.957,0.9164956816337779,0.0
194769,1704067394807,top_depth,1,28.464214060486547,0.09999999999854481,5.346,0.8013468013466516,0.0
194990,1704067395028,trade_flow,1,32.03370079805217,0.10000000000582077,20.637,0.9471822454813709,405201.59779999993
195218,1704067395256,bbo_imbalance,1,10.089640523884674,0.09999999999854481,10.433,0.8798044665962924,55895.7906
197024,1704067397062,top_depth,1,20.101788621816883,0.09999999999854481,0.091,0.9340659340556695,0.0
197915,1704067397953,top_depth,-1,19.761769933259334,0.09999999999854481,16.649,0.9220373596011219,0.0
198247,1704067398285,bbo_imbalance,-1,10.155251660444478,0.09999999999854481,8.314,0.03560259802741927,0.0
199249,1704067399287,top_depth,1,44.235850152809846,0.09999999999854481,0.797,-0.8996235884555839,-1695.02
199363,1704067399401,top_depth,1,8.318833299111008,0.09999999999854481,18.544999999999998,-0.8712321380425523,0.0
199974,1704067400012,top_depth,-1,25.886465541251106,0.09999999999854481,39.877,-0.9998495373272562,0.0
200222,1704067400260,trade_flow,1,8.009771530646086,0.09999999999854481,22.961,-0.8280562693262128,101317.4295
